Date,Source,Site ID,POC,Daily Max 8-hour CO Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
1/31/2024,AQS,60372005,1,0.7,ppm,8,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/1/2024,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/2/2024,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/3/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/4/2024,AQS,60372005,1,0.2,ppm,2,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/5/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/6/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/7/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/8/2024,AQS,60372005,1,0.2,ppm,2,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/9/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/10/2024,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/11/2024,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/12/2024,AQS,60372005,1,0.5,ppm,6,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/13/2024,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/14/2024,AQS,60372005,1,0.5,ppm,6,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/15/2024,AQS,60372005,1,0.5,ppm,6,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/16/2024,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/17/2024,AQS,60372005,1,0.5,ppm,6,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/18/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/19/2024,AQS,60372005,1,0.2,ppm,2,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/20/2024,AQS,60372005,1,0.2,ppm,2,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/21/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/22/2024,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/23/2024,AQS,60372005,1,0.5,ppm,6,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/24/2024,AQS,60372005,1,0.5,ppm,6,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/25/2024,AQS,60372005,1,0.6,ppm,7,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/26/2024,AQS,60372005,1,0.5,ppm,6,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/27/2024,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/28/2024,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/29/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/1/2024,AQS,60372005,1,0.2,ppm,2,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/2/2024,AQS,60372005,1,0.2,ppm,2,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/3/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/4/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/5/2024,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/6/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/7/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/8/2024,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/9/2024,AQS,60372005,1,0.5,ppm,6,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/10/2024,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/11/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/12/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/13/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,16,67,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/14/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,17,71,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/15/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/16/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/17/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/18/2024,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/19/2024,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/20/2024,AQS,60372005,1,0.5,ppm,6,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/21/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/22/2024,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/23/2024,AQS,60372005,1,0.2,ppm,2,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/24/2024,AQS,60372005,1,0.2,ppm,2,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/25/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/26/2024,AQS,60372005,1,0.2,ppm,2,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/27/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,15,63,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/28/2024,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/29/2024,AQS,60372005,1,0.2,ppm,2,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/30/2024,AQS,60372005,1,0.2,ppm,2,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
3/31/2024,AQS,60372005,1,0.2,ppm,2,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/1/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/2/2024,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/3/2024,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/4/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/5/2024,AQS,60372005,1,0.2,ppm,2,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/6/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/7/2024,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/8/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/9/2024,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/10/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/11/2024,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/12/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/13/2024,AQS,60372005,1,0.2,ppm,2,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/14/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/15/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/16/2024,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/17/2024,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/18/2024,AQS,60372005,1,0.5,ppm,6,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/19/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/20/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/21/2024,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/22/2024,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/23/2024,AQS,60372005,1,0.2,ppm,2,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/24/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/25/2024,AQS,60372005,1,0.2,ppm,2,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/26/2024,AQS,60372005,1,0.2,ppm,2,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/27/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/28/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/29/2024,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
4/30/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/1/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/2/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/3/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/4/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/5/2024,AQS,60372005,1,0.2,ppm,2,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/6/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/7/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/8/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/9/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,15,63,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/10/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/11/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/12/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/13/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/14/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/15/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/16/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/17/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/18/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/19/2024,AQS,60372005,1,0.2,ppm,2,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/20/2024,AQS,60372005,1,0.2,ppm,2,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/21/2024,AQS,60372005,1,0.2,ppm,2,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/22/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/23/2024,AQS,60372005,1,0.2,ppm,2,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/24/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,13,54,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/26/2024,AQS,60372005,1,0.2,ppm,2,Pasadena,10,42,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/27/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/28/2024,AQS,60372005,1,0.4,ppm,5,Pasadena,18,75,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/29/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/30/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
5/31/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
6/1/2024,AQS,60372005,1,0.2,ppm,2,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
6/2/2024,AQS,60372005,1,0.2,ppm,2,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
6/3/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
6/4/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
6/5/2024,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
6/6/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
6/7/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
6/8/2024,AQS,60372005,1,0.2,ppm,2,Pasadena,17,71,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
6/9/2024,AQS,60372005,1,0.2,ppm,2,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
6/10/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
6/11/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
6/12/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
6/13/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
6/14/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
6/15/2024,AQS,60372005,1,0.4,ppm,5,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
6/16/2024,AQS,60372005,1,0.3,ppm,3,Pasadena,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
